,id,title,performer,release_date,url,img_url,preview_url
56,8066891,Imaginary Fuck Friend,"Valentina Nappi,","Sep 23, 2022",https://www.brazzers.com/video/8066891/imaginary-fuck-friend,https://media-public-ht.project1content.com/m=eyzaevFb/7c4/116/4fc/30c/458/6b0/1d6/34c/6e2/acf/cb/poster/poster_01.jpg,
57,8069041,2 Squirting Wives Seduce the Pool Guy,"Luna Star, Charli Phoenix","Sep 23, 2022",https://www.brazzers.com/video/8069041/2-squirting-wives-seduce-the-pool-guy,https://media-public-ht.project1content.com/m=eyzaevFb/463/eca/b10/427/423/08b/2a3/cda/8bb/e75/da/poster/poster_01.jpg,
58,8056751,Everything Must Go!,"Atlantis Deep,","Sep 22, 2022",https://www.brazzers.com/video/8056751/everything-must-go,https://media-public-ht.project1content.com/m=eyzaevFb/9af/282/af5/66c/46b/ba9/da1/936/2dd/e09/3a/poster/poster_01.jpg,
59,8060511,Horny Sex Goddesses,"Ebony Mystique,","Sep 22, 2022",https://www.brazzers.com/video/8060511/horny-sex-goddesses,https://media-public-ht.project1content.com/m=eyzaevFb/861/7d0/6bd/238/49d/b99/70b/80c/7a4/427/24/poster/poster_01.jpg,
60,8051831,Shoe Shop Til Dick Drops,"YumTheeBoss,","Sep 21, 2022",https://www.brazzers.com/video/8051831/shoe-shop-til-dick-drops,https://media-public-ht.project1content.com/m=eyzaevFb/e47/f44/8ca/4ca/448/2b8/244/72a/78c/65e/3c/poster/poster_01.jpg,https://prog-public-ht.project1content.com/e47/f44/8ca/4ca/448/2b8/244/72a/78c/65e/3c/mediabook/mediabook_320p.mp4
61,8066911,BrideZZilla: A Fuckfest At The Wedding part 3,"Phoenix Marie,","Sep 21, 2022",https://www.brazzers.com/video/8066911/bride-z-zilla-a-fuckfest-at-the-wedding-part-3,https://media-public-ht.project1content.com/m=eyzaevFb/416/e35/84f/fa7/42b/ba2/8f3/a94/628/4f0/0d/poster/poster_01.jpg,https://prog-public-ht.project1content.com/416/e35/84f/fa7/42b/ba2/8f3/a94/628/4f0/0d/mediabook/mediabook_320p.mp4
62,8060581,BrideZZilla: A Fuckfest At The Wedding part 2,"Phoenix Marie,","Sep 20, 2022",https://www.brazzers.com/video/8060581/bride-z-zilla-a-fuckfest-at-the-wedding-part-2,https://media-public-ht.project1content.com/m=eyzaevFb/3a7/485/97b/b4d/4f8/19a/5df/557/81e/aa0/70/poster/poster_01.jpg,https://prog-public-ht.project1content.com/3a7/485/97b/b4d/4f8/19a/5df/557/81e/aa0/70/mediabook/mediabook_320p.mp4
63,8056651,School Of Cock,"Ella Reese, Keiran Lee","Sep 20, 2022",https://www.brazzers.com/video/8056651/school-of-cock,https://media-public-ht.project1content.com/m=eyzaevFb/318/03a/e7b/acb/4a3/aa3/7be/4dc/500/5c0/3b/poster/poster_01.jpg,https://prog-public-ht.project1content.com/318/03a/e7b/acb/4a3/aa3/7be/4dc/500/5c0/3b/mediabook/mediabook_320p.mp4
64,8056701,Direct-2-Face Vabbing Squats,"Ali Cash, August Skye","Sep 19, 2022",https://www.brazzers.com/video/8056701/direct-2-face-vabbing-squats,https://media-public-ht.project1content.com/m=eyzaevFb/76f/325/6c0/c9d/475/79a/3cb/631/651/8c1/5a/poster/poster_01.jpg,https://prog-public-ht.project1content.com/76f/325/6c0/c9d/475/79a/3cb/631/651/8c1/5a/mediabook/mediabook_320p.mp4
65,8051301,BrideZZilla: A Fuckfest At The Wedding part 1,"Phoenix Marie,","Sep 19, 2022",https://www.brazzers.com/video/8051301/bride-z-zilla-a-fuckfest-at-the-wedding-part-1,https://media-public-ht.project1content.com/m=eyzaevFb/aa9/e0e/907/874/4ef/d8c/199/078/2cb/889/1b/poster/poster_01.jpg,https://prog-public-ht.project1content.com/aa9/e0e/907/874/4ef/d8c/199/078/2cb/889/1b/mediabook/mediabook_320p.mp4
66,8052041,A Peg On The Corporate Ladder,"Cherie Deville,","Sep 18, 2022",https://www.brazzers.com/video/8052041/a-peg-on-the-corporate-ladder,https://media-public-ht.project1content.com/m=eyzaevFb/e77/95f/a0f/a1b/4ba/3ad/7a1/f4e/943/f98/6f/poster/poster_01.jpg,https://prog-public-ht.project1content.com/e77/95f/a0f/a1b/4ba/3ad/7a1/f4e/943/f98/6f/mediabook/mediabook_320p.mp4
67,8029251,Lola's Fuckable Feet,"Lola Bellucci,","Sep 17, 2022",https://www.brazzers.com/video/8029251/lolas-fuckable-feet,https://media-public-ht.project1content.com/m=eyzaevFb/d43/e70/ad6/f52/45f/ba7/9a6/5a0/054/d6b/0a/poster/poster_01.jpg,https://prog-public-ht.project1content.com/d43/e70/ad6/f52/45f/ba7/9a6/5a0/054/d6b/0a/mediabook/mediabook_320p.mp4
