,vol_num,url,cover_url
62,Detective Comics Vol 1 996,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_996,https://static.wikia.nocookie.net/marvel_dc/images/4/45/Detective_Comics_Vol_1_996.jpg
63,Detective Comics Vol 1 997,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_997,https://static.wikia.nocookie.net/marvel_dc/images/7/7b/Detective_Comics_Vol_1_997.jpg
64,Detective Comics Vol 1 998,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_998,https://static.wikia.nocookie.net/marvel_dc/images/f/f8/Detective_Comics_Vol_1_998.jpg
65,Detective Comics Vol 1 999,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_999,https://static.wikia.nocookie.net/marvel_dc/images/b/ba/Detective_Comics_Vol_1_999.jpg
66,Detective Comics Vol 1 1000,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1000,https://static.wikia.nocookie.net/marvel_dc/images/d/d8/Detective_Comics_Vol_1_1000.jpg
67,Detective Comics Vol 1 1001,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1001,https://static.wikia.nocookie.net/marvel_dc/images/e/e8/Detective_Comics_Vol_1_1001.jpg
68,Detective Comics Vol 1 1002,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1002,https://static.wikia.nocookie.net/marvel_dc/images/8/89/Detective_Comics_Vol_1_1002.jpg
69,Detective Comics Vol 1 1003,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1003,https://static.wikia.nocookie.net/marvel_dc/images/a/a6/Detective_Comics_Vol_1_1003.jpg
70,Detective Comics Vol 1 1004,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1004,https://static.wikia.nocookie.net/marvel_dc/images/7/78/Detective_Comics_Vol_1_1004.jpg
71,Detective Comics Vol 1 1005,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1005,https://static.wikia.nocookie.net/marvel_dc/images/6/67/Detective_Comics_Vol_1_1005.jpg
72,Detective Comics Vol 1 1006,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1006,https://static.wikia.nocookie.net/marvel_dc/images/a/a3/Detective_Comics_Vol_1_1006.jpg
73,Detective Comics Vol 1 1007,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1007,https://static.wikia.nocookie.net/marvel_dc/images/f/f1/Detective_Comics_Vol_1_1007.jpg
74,Detective Comics Vol 1 1008,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1008,https://static.wikia.nocookie.net/marvel_dc/images/8/8b/Detective_Comics_Vol_1_1008.jpg
75,Detective Comics Vol 1 1009,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1009,https://static.wikia.nocookie.net/marvel_dc/images/c/c2/Detective_Comics_Vol_1_1009.jpg
76,Detective Comics Vol 1 1010,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1010,https://static.wikia.nocookie.net/marvel_dc/images/8/89/Detective_Comics_Vol_1_1010.jpg
77,Detective Comics Vol 1 1011,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1011,https://static.wikia.nocookie.net/marvel_dc/images/1/18/Detective_Comics_Vol_1_1011.jpg
78,Detective Comics Vol 1 1012,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1012,https://static.wikia.nocookie.net/marvel_dc/images/7/7c/Detective_Comics_Vol_1_1012.jpg
79,Detective Comics Vol 1 1013,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1013,https://static.wikia.nocookie.net/marvel_dc/images/3/38/Detective_Comics_Vol_1_1013.jpg
80,Detective Comics Vol 1 1014,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1014,https://static.wikia.nocookie.net/marvel_dc/images/e/e3/Detective_Comics_Vol_1_1014.jpg
81,Detective Comics Vol 1 1015,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1015,https://static.wikia.nocookie.net/marvel_dc/images/f/f3/Detective_Comics_Vol_1_1015.jpg
82,Detective Comics Vol 1 1016,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1016,https://static.wikia.nocookie.net/marvel_dc/images/e/e6/Detective_Comics_Vol_1_1016.jpg
83,Detective Comics Vol 1 1017,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1017,https://static.wikia.nocookie.net/marvel_dc/images/d/de/Detective_Comics_Vol_1_1017.jpg
84,Detective Comics Vol 1 1018,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1018,https://static.wikia.nocookie.net/marvel_dc/images/7/7e/Detective_Comics_Vol_1_1018.jpg
85,Detective Comics Vol 1 1018,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1018,https://static.wikia.nocookie.net/marvel_dc/images/0/07/Detective_Comics_Vol_1_1019.jpg
86,Detective Comics Vol 1 1020,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1020,https://static.wikia.nocookie.net/marvel_dc/images/a/ae/Detective_Comics_Vol_1_1020.jpg
87,Detective Comics Vol 1 1021,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1021,https://static.wikia.nocookie.net/marvel_dc/images/9/90/Detective_Comics_Vol_1_1021.jpg
88,Detective Comics Vol 1 1022,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1022,https://static.wikia.nocookie.net/marvel_dc/images/0/0c/Detective_Comics_Vol_1_1022.jpg
89,Detective Comics Vol 1 1023,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1023,https://static.wikia.nocookie.net/marvel_dc/images/3/3e/Detective_Comics_Vol_1_1023.jpg
90,Detective Comics Vol 1 1024,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1024,https://static.wikia.nocookie.net/marvel_dc/images/f/f4/Detective_Comics_Vol_1_1024.jpg
91,Detective Comics Vol 1 1025,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1025,https://static.wikia.nocookie.net/marvel_dc/images/e/eb/Detective_Comics_Vol_1_1025.jpg
92,Detective Comics Vol 1 1026,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1026,https://static.wikia.nocookie.net/marvel_dc/images/5/5d/Detective_Comics_Vol_1_1026.jpg
93,Detective Comics Vol 1 1027,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1027,https://static.wikia.nocookie.net/marvel_dc/images/4/4b/Detective_Comics_Vol_1_1027.jpg
94,Detective Comics Vol 1 1028,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1028,https://static.wikia.nocookie.net/marvel_dc/images/b/b0/Detective_Comics_Vol_1_1028.jpg
95,Detective Comics Vol 1 1029,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1029,https://static.wikia.nocookie.net/marvel_dc/images/5/5b/Detective_Comics_Vol_1_1029.jpg
96,Detective Comics Vol 1 1030,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1030,https://static.wikia.nocookie.net/marvel_dc/images/a/ae/Detective_Comics_Vol_1_1030.jpg
97,Detective Comics Vol 1 1031,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1031,https://static.wikia.nocookie.net/marvel_dc/images/1/1f/Detective_Comics_Vol_1_1031.jpg
98,Detective Comics Vol 1 1032,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1032,https://static.wikia.nocookie.net/marvel_dc/images/e/ee/Detective_Comics_Vol_1_1032.jpg
99,Detective Comics Vol 1 1033,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1033,https://static.wikia.nocookie.net/marvel_dc/images/5/5f/Detective_Comics_Vol_1_1033.jpg
100,Detective Comics Vol 1 1034,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1034,https://static.wikia.nocookie.net/marvel_dc/images/b/bf/Detective_Comics_Vol_1_1034.jpg
101,Detective Comics Vol 1 1035,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1035,https://static.wikia.nocookie.net/marvel_dc/images/0/0f/Detective_Comics_Vol_1_1035.jpg
102,Detective Comics Vol 1 1036,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1036,https://static.wikia.nocookie.net/marvel_dc/images/2/2b/Detective_Comics_Vol_1_1036.jpg
103,Detective Comics Vol 1 1037,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1037,https://static.wikia.nocookie.net/marvel_dc/images/7/7c/Detective_Comics_Vol_1_1037.jpg
104,Detective Comics Vol 1 1038,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1038,https://static.wikia.nocookie.net/marvel_dc/images/b/b3/Detective_Comics_Vol_1_1038.jpg
105,Detective Comics Vol 1 1039,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1039,https://static.wikia.nocookie.net/marvel_dc/images/7/7d/Detective_Comics_Vol_1_1039.jpg
106,Detective Comics Vol 1 1040,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1040,https://static.wikia.nocookie.net/marvel_dc/images/d/df/Detective_Comics_Vol_1_1040.jpg
107,Detective Comics Vol 1 1041,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1041,https://static.wikia.nocookie.net/marvel_dc/images/d/db/Detective_Comics_Vol_1_1041.jpg
108,Detective Comics Vol 1 1042,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1042,https://static.wikia.nocookie.net/marvel_dc/images/2/29/Detective_Comics_Vol_1_1042.jpg
